datetime,/FS4/NAE00806603BECA/3000775/NAE00806603BECA/Field Bus1.BrowerAHU2.OA-T,/FS4/NAE00806603BECA/3000838/NAE00806603BECA/Field Bus1.BrowerAHU1.OA-T,/FS4/NAE00806603BECA/3000971/NAE00806603BECA/Field Bus1.BrowerMUA.OA-T,/FS4/NAE00806603BECA/3000436/NAE00806603BECA/Field Bus1.BrowerUnderfloor2nd.OAT
2021-12-08 23:30:00,50.607227325439453,51.815074920654297,53.062568664550781,51.815074920654297
2021-12-08 23:35:00,50.607227325439453,51.815074920654297,53.062568664550781,51.815074920654297
2021-12-08 23:40:00,50.607227325439453,51.815074920654297,52.860237121582031,51.815074920654297
2021-12-08 23:45:00,50.405189514160156,51.815074920654297,52.860237121582031,51.815074920654297
2021-12-08 23:50:00,50.405189514160156,51.614471435546875,52.860237121582031,51.614471435546875
2021-12-08 23:55:00,50.405189514160156,51.614471435546875,52.860237121582031,51.614471435546875
2021-12-09 00:00:00,50.405189514160156,51.614471435546875,52.860237121582031,51.614471435546875
2021-12-09 00:05:00,50.405189514160156,51.614471435546875,52.860237121582031,51.614471435546875
2021-12-09 00:10:00,50.405189514160156,51.614471435546875,52.860237121582031,51.614471435546875
2021-12-09 00:15:00,50.405189514160156,51.614471435546875,52.860237121582031,51.614471435546875
2021-12-09 00:20:00,50.405189514160156,51.614471435546875,52.860237121582031,51.614471435546875
2021-12-09 00:25:00,50.405189514160156,51.614471435546875,52.860237121582031,51.614471435546875
2021-12-09 00:30:00,50.197349548339844,51.614471435546875,52.860237121582031,51.614471435546875
2021-12-09 00:35:00,50.197349548339844,51.822513580322266,52.860237121582031,51.822513580322266
2021-12-09 00:40:00,50.197349548339844,51.822513580322266,52.860237121582031,51.822513580322266
2021-12-09 00:45:00,50.197349548339844,51.822513580322266,52.860237121582031,51.822513580322266
2021-12-09 00:50:00,50.197349548339844,51.822513580322266,52.860237121582031,51.822513580322266
2021-12-09 00:55:00,50.197349548339844,51.822513580322266,52.860237121582031,51.822513580322266
2021-12-09 01:00:00,50.197349548339844,51.822513580322266,52.860237121582031,51.822513580322266
2021-12-09 01:05:00,50.197349548339844,51.822513580322266,52.860237121582031,51.822513580322266
2021-12-09 01:10:00,50.197349548339844,51.822513580322266,52.860237121582031,51.822513580322266
2021-12-09 01:15:00,50.197349548339844,51.822513580322266,52.860237121582031,51.822513580322266
2021-12-09 01:20:00,50.197349548339844,51.822513580322266,52.860237121582031,51.822513580322266
2021-12-09 01:25:00,50.197349548339844,51.617015838623047,52.860237121582031,51.617015838623047
2021-12-09 01:30:00,50.197349548339844,51.617015838623047,52.860237121582031,51.617015838623047
2021-12-09 01:35:00,50.197349548339844,51.617015838623047,52.860237121582031,51.617015838623047
2021-12-09 01:40:00,50.197349548339844,51.617015838623047,52.660533905029297,51.617015838623047
2021-12-09 01:45:00,50.197349548339844,51.617015838623047,52.660533905029297,51.617015838623047
2021-12-09 01:50:00,50.197349548339844,51.617015838623047,52.660533905029297,51.617015838623047
2021-12-09 01:55:00,50.197349548339844,51.617015838623047,52.660533905029297,51.617015838623047
2021-12-09 02:00:00,50.197349548339844,51.617015838623047,52.660533905029297,51.617015838623047
2021-12-09 02:05:00,50.197349548339844,51.413272857666016,52.660533905029297,51.413272857666016
